,appid,tags,genre
1555,302590,"['Multiplayer', 'Free to Play', 'Stealth', 'Action', 'Indie', 'Shooter', 'Co-op', 'Top-Down', 'Early Access', 'Casual', 'Massively Multiplayer', 'Team-Based', 'Top-Down Shooter', 'Tactical', 'Strategy', 'Zombies', 'Sandbox', 'Funny', 'Racing', 'Level Editor']","Action, Casual, Free to Play, Indie, Massively Multiplayer, Racing, Strategy, Early Access"
1556,343360,"['Strategy', 'Indie', 'Tower Defense', 'Casual', 'Co-op', 'Singleplayer', 'Relaxing']","Casual, Indie, Strategy"
1557,1557740,"['Multiplayer', 'Fighting', 'Local Multiplayer', '2D Fighter', 'Deckbuilding', 'Action', 'Indie', 'Physics', 'Rogue-lite', 'Card Battler', '2D', 'Roguelike Deckbuilder', 'Card Game', 'PvP', 'Platformer', 'Side Scroller', '2D Platformer', 'Party Game', 'Arcade', 'Twin Stick Shooter']","Action, Indie"
1558,212390,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Action', 'MMORPG', 'Hack and Slash', 'Character Customization', 'Open World', 'Adventure', 'Multiplayer', 'PvP', 'Fantasy']","Action, Free to Play, Massively Multiplayer, RPG"
1559,641320,"['Simulation', 'Cooking', 'Realistic', 'Singleplayer', 'Sandbox', 'Funny', 'Physics', 'First-Person', 'Family Friendly', 'Management', 'Relaxing', 'Crafting', 'Resource Management', 'Comedy', 'Economy', 'Replay Value', 'Memes', 'Co-op', 'Action', 'Female Protagonist']",Simulation
1560,620590,"['Strategy', 'Medieval', 'RTS', 'Historical', 'Real-Time', 'Tactical', 'Violent', 'War', 'Great Soundtrack', 'Multiplayer', 'Atmospheric', 'Singleplayer', 'Vikings', 'Action', 'Gore', 'Co-op', 'Base-Building', 'Real Time Tactics', 'City Builder', 'Local Multiplayer']",Strategy
1561,1210320,"['Singleplayer', 'Crafting', 'Simulation', 'Relaxing', 'Medieval', 'Indie', 'Management', 'RPG', 'Life Sim', '2D', 'Sandbox', 'Hand-drawn', 'Farming Sim', 'Casual', 'Resource Management', 'Choices Matter', 'Point & Click', 'Historical', 'Investigation', 'Trading']","Indie, Simulation"
1562,63710,"['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Runner', 'Music', 'Retro', 'Great Soundtrack', 'Action', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Addictive', 'Casual', 'Controller', 'Colorful', 'Replay Value']","Action, Indie"
1563,1161580,"['Space', 'Sci-fi', 'Simulation', 'Physics', 'Singleplayer', 'Destruction', 'Sandbox', 'Puzzle', 'Early Access', 'Strategy', 'First-Person', 'Space Sim', 'Dystopian ', 'Futuristic', 'Open World', 'Building', 'Procedural Generation', 'Action', 'Relaxing', 'Great Soundtrack']",Simulation
1564,48220,"['Strategy', 'Turn-Based Strategy', 'RPG', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'Tactical', 'Base-Building', 'Local Multiplayer', 'Magic', 'Adventure']","RPG, Strategy"
1565,266210,"['Side Scroller', 'Mystery Dungeon', 'Traditional Roguelike', 'Dungeon Crawler', 'Rogue-lite', 'Perma Death', 'Turn-Based', 'JRPG', 'Rogue-like', 'RPG', '2D', 'Cute', 'Procedural Generation', 'Anime', 'Pixel Graphics', 'Fantasy', 'Adventure', 'Retro', 'Singleplayer', 'RPGMaker']","Indie, RPG"
1566,45740,"['Zombies', 'Action', 'Open World', 'Co-op', 'Adventure', 'Online Co-Op', 'Third Person', 'Comedy', 'Gore', 'Survival', 'Multiplayer', 'Funny', 'Character Customization', 'Sandbox', 'Crafting', 'Singleplayer', 'Multiple Endings', 'Horror', 'RPG', '3D Vision']","Action, Adventure"
1567,1211020,"['Adventure', 'Action', 'Casual', 'Simulation', 'Indie', 'Multiplayer', 'Open World', 'Sandbox', 'Co-op', 'Early Access', 'Funny', 'Family Friendly', 'Physics', 'Online Co-Op', 'Split Screen', 'Party', 'Local Multiplayer', 'Cute', 'Life Sim', '4 Player Local']","Action, Adventure, Casual, Indie, Simulation, Early Access"
1568,211600,"['Stealth', 'Classic', 'First-Person', 'Atmospheric', 'Steampunk', 'Immersive Sim', 'Action', 'Horror', 'Singleplayer', 'Fantasy', 'Immersive', 'Adventure', 'Medieval', 'Dark Fantasy', 'Cult Classic', 'Dark', 'Story Rich', 'Exploration', ""1990's"", 'Moddable']","Action, Simulation"
1569,409160,"['Free to Play', 'Comedy', 'First-Person', 'Narration', 'Indie', 'Walking Simulator', 'Funny', 'Short', 'Singleplayer', 'Heist', 'Stealth', 'Story Rich', 'Casual', 'Atmospheric', 'Experimental', 'Adventure', 'Satire', 'Puzzle', 'Action', 'Horror']","Free to Play, Indie"
1570,249650,"['RPG', 'Turn-Based', 'Strategy', 'Tactical', 'Fantasy', 'Indie', 'Singleplayer', 'Turn-Based Strategy', 'Adventure', 'Tactical RPG', 'Isometric', 'Hex Grid', 'Character Customization', 'Dark Fantasy', 'Turn-Based Tactics', 'Story Rich', 'Action', 'Difficult', 'CRPG', 'Turn-Based Combat']","Action, Adventure, Indie, RPG, Strategy"
1571,1267910,"['Idler', 'Casual', 'RPG', 'Indie', 'Adventure', 'Singleplayer', '2D', 'Mining', 'Minimalist', 'Cartoon', 'Early Access', 'Fantasy', 'Colorful', 'Automation', 'Magic', 'Demons', 'Crafting', 'Point & Click', 'Combat', 'Fishing']","Adventure, Casual, Indie, RPG"
1572,1218740,"['Action', 'RPG', 'Free to Play', 'Strategy', 'PvP', 'Multiplayer', 'Real-Time', 'Medieval', 'MMORPG']","Action, Free to Play, RPG, Strategy"
1573,1238060,"['Action', 'Horror', 'Online Co-Op', 'Sci-fi', 'Shooter', 'Survival', 'Co-op', 'Third-Person Shooter', 'Dark', 'Space', 'Singleplayer', 'Futuristic', 'Thriller', 'Survival Horror', 'Multiplayer', 'Third Person', 'Gore', 'Crafting', 'Combat', 'Violent']",Action
1574,360940,"['Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Funny', 'Indie', 'Great Soundtrack', 'Colorful', 'Co-op', 'Fast-Paced', 'Online Co-Op', 'FPS', 'First-Person', 'Casual', 'Military', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Atmospheric', 'World War II']","Action, Indie"
1575,265300,"['Souls-like', 'Dark Fantasy', 'RPG', 'Action RPG', 'Difficult', 'Action', 'Fantasy', 'Lore-Rich', 'Singleplayer', 'Third Person', 'Adventure', 'Medieval', 'Dark', 'Story Rich', 'Atmospheric', 'Magic', 'Exploration', 'Violent', 'Replay Value', 'Open World']","Action, RPG"
1576,3700,"['Action', 'Sniper', 'Stealth', 'World War II', 'Third-Person Shooter', 'Singleplayer', 'Shooter', 'Multiplayer', 'Third Person', 'War', 'FPS', 'Classic', 'Co-op', 'Tactical', 'Controller', 'Simulation', 'First-Person', 'Open World']",Action
1577,2300,"['Classic', 'FPS', 'Action', ""1990's"", 'Shooter', 'Retro', 'Demons', 'Gore', 'Moddable', 'Violent', 'First-Person', 'Old School', 'Sci-fi', 'Singleplayer', 'Great Soundtrack', 'Multiplayer', 'Pixel Graphics', 'Horror', 'Zombies', 'Online Co-Op']",Action
1578,544750,"['Fighting', 'Action', 'Character Customization', 'Multiplayer', 'Fantasy', 'Swordplay', 'Arcade', 'Local Multiplayer', 'Nudity', '3D Fighter', 'Competitive', 'Singleplayer', 'Great Soundtrack', 'Female Protagonist', 'Anime', 'Medieval', 'Story Rich', ""Beat 'em up"", 'Sexual Content', 'RPG']",Action
1579,98200,"['Strategy', 'Turn-Based', 'Tactical', 'Indie', 'Asynchronous Multiplayer', 'Great Soundtrack', 'Cyberpunk', 'Multiplayer', 'Turn-Based Strategy', 'Sci-fi', 'Top-Down', 'Competitive', 'Singleplayer', 'Addictive', 'Difficult', 'Chess', 'Replay Value', 'Local Multiplayer', 'Co-op', 'Turn-Based Tactics']","Indie, Strategy"
1580,397340,"['Automation', 'Flight', 'Sandbox', 'Physics', 'Exploration', 'Building', 'Racing', 'Automobile Sim', 'Controller', 'Military', 'Combat Racing', '3D', 'Open World', 'Strategy', 'Funny', 'Collectathon', 'Action', 'Vehicular Combat', 'Artificial Intelligence', 'Moddable']","Indie, Simulation"
1581,1892810,"['Adventure', 'Indie', 'Singleplayer', 'Puzzle-Platformer', 'Fishing', 'Difficult', 'Rogue-like', 'Funny', 'Underwater', 'Casual', 'Pixel Graphics', '2D']",Indie
1582,1180660,"['Choices Matter', 'Story Rich', 'LGBTQ+', 'Episodic', 'Adventure', 'Emotional', 'Choose Your Own Adventure', 'Walking Simulator', 'Cinematic', 'Exploration', 'Atmospheric', 'Third Person', 'Drama', 'Action-Adventure', 'Multiple Endings', 'Mystery', 'Singleplayer', 'Dynamic Narration', 'Beautiful', 'Conversation']",Adventure
1583,248390,"['Sandbox', 'Crafting', 'Colony Sim', 'Building', 'Survival', 'Strategy', 'Indie', 'Simulation', 'Multiplayer', '2D', 'RPG', 'Open World', 'Singleplayer', 'City Builder', 'Resource Management', 'Fantasy', 'Adventure', 'God Game', 'Tower Defense', 'Side Scroller']","Indie, RPG, Simulation, Strategy"
1584,859580,"['Strategy', 'Grand Strategy', 'Simulation', 'Rome', 'Historical', 'Political Sim', 'Singleplayer', 'Political', 'Management', 'Multiplayer', 'Economy', 'War', 'Politics', 'Moddable', 'Real-Time with Pause', 'Open World', 'Early Access', 'Sandbox', 'Choices Matter', 'Alternate History']","Simulation, Strategy"
1585,813630,"['Puzzle', 'Adventure', 'Exploration', 'Metroidvania', 'First-Person', 'Puzzle-Platformer', 'Singleplayer', 'Action', 'Open World', 'Cute', '3D Platformer', 'Colorful', 'Sandbox', 'Funny', 'FPS', 'Collectathon', 'Platformer', 'Comedy', 'Family Friendly', '3D']","Action, Adventure, Indie"
1586,32360,"['Point & Click', 'Adventure', 'Comedy', 'Classic', 'Pirates', 'Remake', 'Funny', 'Singleplayer', 'Puzzle', ""1990's"", '2D', 'Great Soundtrack', 'Story Rich', 'Retro', 'Cult Classic', 'Nostalgia', 'Pixel Graphics', 'Escape Room', 'Atmospheric']",Adventure
1587,398710,"['Casual', 'Pixel Graphics', 'Indie', 'Multiplayer', 'Action', '2D', 'Singleplayer', 'Arcade', 'Difficult', 'Local Multiplayer', 'Funny', 'Clicker', 'Fast-Paced', '4 Player Local']","Action, Casual, Indie"
1588,329000,"['Indie', 'RPG', 'Adventure', 'Simulation', 'RPGMaker', 'JRPG']","Adventure, Indie, RPG, Simulation"
1589,285330,"['Simulation', 'Management', 'Classic', 'Strategy', 'Sandbox', 'Singleplayer', 'Building', 'Economy', 'Retro', 'Isometric', 'Multiplayer', 'Nostalgia', 'Pixel Graphics', 'Casual', 'Family Friendly', '2D', 'Addictive', 'Great Soundtrack', 'City Builder', 'Funny']","Simulation, Strategy"
1590,234190,"['Simulation', 'FPS', 'Indie', 'Rogue-like', 'First-Person', 'Action', 'Procedural Generation', 'Difficult', 'Singleplayer', 'Shooter', 'Realistic', 'Abstract', 'Horror', 'Tactical', 'Perma Death', 'Atmospheric', 'Cyberpunk', 'Stealth', 'Sci-fi', 'Survival Horror']","Action, Indie, Simulation"
1591,471550,"['Action RPG', 'Twin Stick Shooter', '4 Player Local', 'Magic', 'Isometric', 'Action', 'Fantasy', 'Local Co-Op', 'Co-op', 'Colorful', 'Online Co-Op', 'Indie', 'RPG', 'Multiplayer', 'Top-Down', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Shooter', 'Funny']","Action, RPG"
1592,287920,"['Free to Play', 'Open World', 'Massively Multiplayer', 'Sandbox', 'RPG', 'Survival', 'First-Person', 'Action', 'PvP', 'MMORPG', 'Medieval', 'Multiplayer', 'Nudity', 'Indie', 'Crafting', 'Adventure', 'FPS', 'Co-op', 'Gore', 'Zombies']","Action, Free to Play, Indie, Massively Multiplayer, RPG"
1593,585420,"['Puzzle', 'Open World', 'Multiplayer', 'Tanks', 'Jet', 'Vehicular Combat', 'Moddable', 'Building', 'Sandbox', 'Physics', 'Destruction', 'Exploration', 'Simulation', 'Co-op', 'Flight', 'Racing', 'Driving', 'Space', 'Robots', 'Submarine']","Action, Adventure, Indie, Racing, Simulation"
1594,567680,"['Casual', 'Indie', 'Simulation', 'Nudity']","Casual, Indie, Simulation"
1595,320300,"['Automobile Sim', 'Simulation', 'Singleplayer', 'Building', 'Driving', 'Education', 'Racing', 'First-Person', 'Management', 'Puzzle', 'Realistic', 'Casual', 'Multiplayer', 'Great Soundtrack', 'Atmospheric', 'Funny', 'Sandbox', 'Mod', 'Open World', 'Action']","Racing, Simulation"
1596,464060,"['Cyberpunk', 'Action', 'Top-Down Shooter', 'Great Soundtrack', 'Indie', 'Twin Stick Shooter', 'Violent', 'Gore', 'Isometric', 'Atmospheric', 'Difficult', 'Singleplayer', 'Sci-fi', 'Shooter', 'Top-Down', 'Dystopian ', 'Third Person', 'Hack and Slash', 'Fast-Paced', 'Open World']","Action, Indie"
1597,307960,"['Simulation', 'Flight', 'World War II', 'Realistic', 'Historical', 'VR', 'Action', 'War', 'Multiplayer', 'Singleplayer', 'Military', 'Atmospheric', 'Tanks', 'TrackIR', 'First-Person', 'Open World', 'Massively Multiplayer', 'Shooter', 'FPS', 'Controller']","Action, Simulation"
1598,2820,"['Space', 'Simulation', 'Sandbox', 'Sci-fi', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Flight', 'Great Soundtrack', 'Moddable', '4X', 'Exploration', 'Atmospheric', 'Management', 'Multiplayer']","Action, Simulation, Strategy"
1599,11610,"['Free to Play', 'Action', 'RPG', 'Anime', 'Massively Multiplayer', 'MMORPG', 'Fantasy', 'Hack and Slash', 'Multiplayer', 'Dragons', 'Adventure', 'Dungeon Crawler', 'Open World', 'Third Person']","Action, Free to Play, Massively Multiplayer, RPG"
1600,1061910,"['Atmospheric', 'Rhythm', 'Singleplayer', 'FPS', 'Action', 'Shooter', 'Music', 'Demons', 'Combat', 'First-Person', 'Adventure', 'Score Attack', 'Female Protagonist', '3D', 'Stylized', 'Cinematic', 'Dark', 'Dark Fantasy', 'Narration', 'Fantasy']","Action, Adventure"
1601,526790,"['Indie', 'Casual', 'Arcade', 'Cartoon', 'Comic Book', 'Platformer']","Casual, Indie"
1602,12150,"['Action', 'Noir', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Shooter', 'Singleplayer', 'Third Person', 'Atmospheric', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Detective', 'Narrative', 'Nudity', 'Cult Classic', 'Sequel']",Action
1603,8000,"['Action', 'Adventure', 'Female Protagonist', 'Puzzle', 'Third Person', 'Platformer', 'Remake', 'Singleplayer', 'Classic', 'Action-Adventure', 'Dinosaurs', 'Third-Person Shooter', 'Exploration', 'Parkour', 'Shooter', '3D Platformer', 'Story Rich', 'Multiplayer', 'Atmospheric', '3D Vision']","Action, Adventure"
1604,515690,"['RPG', 'Indie', 'Adventure', 'RPGMaker']","Adventure, Indie, RPG"
1605,1504570,"['Early Access', 'Sandbox', 'Building', 'Online Co-Op', 'Action', 'Adventure', 'Survival', 'Massively Multiplayer', 'Action Roguelike', 'Strategy', 'Tower Defense', 'Action-Adventure', 'Open World', 'RPG', 'Open World Survival Craft', 'PvP', '3D Platformer', 'Third Person', 'Co-op', 'Action RPG']","Action, Adventure, Indie, RPG, Strategy, Early Access"
1606,356670,"['Horror', 'Free to Play', 'Cute', 'First-Person', 'Singleplayer', 'Indie', 'Atmospheric', 'Psychological Horror', 'Cartoon', 'Dark Humor', 'Funny', 'Dark', 'Adventure', 'Procedural Generation', 'Survival Horror', 'Survival', 'Action', '3D', 'Walking Simulator', 'Comedy']","Action, Adventure, Free to Play, Indie"
1607,22490,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'Action', 'First-Person', 'Exploration', 'Adventure', 'Sci-fi', 'FPS', 'Story Rich', 'Atmospheric', 'Western', 'Sandbox', 'Action RPG', 'Survival', 'Character Customization', 'Shooter', 'Third Person']","Action, RPG"
1608,1128000,"['Open World', 'Adventure', 'Multiplayer', 'RPG', 'Voxel', 'Exploration', 'Indie', 'Online Co-Op', 'Fantasy', 'Third Person', 'Co-op', 'Pixel Graphics', 'Singleplayer', 'Procedural Generation', 'Crafting', 'Great Soundtrack', 'Action RPG', 'Sandbox', 'Survival', 'Walking Simulator']","Adventure, Indie, RPG"
1609,891040,"['Free to Play', 'Pool', 'Sports', 'Simulation', 'Massively Multiplayer', 'Casual', 'Multiplayer', 'Indie', 'Bowling', 'e-sports', 'Co-op', 'Singleplayer', 'Tabletop', 'Board Game', '3D', 'Funny', 'PvP', '2D', 'Psychological Horror', 'Sexual Content']","Casual, Free to Play, Indie, Massively Multiplayer, Simulation, Sports"
1610,223830,"['Turn-Based Strategy', 'Turn-Based Tactics', 'Turn-Based Combat', 'Base-Building', 'Grand Strategy', 'Management', 'Singleplayer', 'Strategy', 'Tactical', 'Aliens', 'Sci-fi', 'Indie', 'Isometric', 'Simulation', 'Kickstarter', 'Cold War', 'Turn-Based', 'Remake', '2D', 'Atmospheric']","Indie, Simulation, Strategy"
1611,557340,"['Action', 'Indie', 'Shooter', 'Parkour', 'Violent', 'Bullet Time', 'Great Soundtrack', 'Gore', 'Singleplayer', 'Side Scroller', 'Platformer', 'Fast-Paced', 'Funny', 'Comedy', '2D', '2.5D', 'Blood', 'Physics', 'Controller', 'Multiplayer']","Action, Indie"
1612,1017180,"['Automobile Sim', 'Open World', 'Driving', 'Multiplayer', 'Survival', 'Post-apocalyptic', 'Exploration', 'Singleplayer', 'First-Person', 'Adventure', 'Simulation', 'Early Access', 'Horror', 'Indie', 'Realistic', 'Sexual Content', 'Action', 'Racing', 'Shooter', 'FPS']","Action, Adventure, Casual, Indie, Simulation, Early Access"
1613,1066780,"['Simulation', 'Strategy', 'Management', 'Transportation', 'City Builder', 'Trains', 'Economy', 'Building', 'Sandbox', 'Singleplayer', 'Realistic', 'Moddable', 'Open World', 'Flight', 'Resource Management', 'Naval', 'Games Workshop', 'Co-op', 'Casual', 'Indie']","Simulation, Strategy"
1614,44340,"['Action', 'FPS', 'Strategy', 'Military', 'Multiplayer', 'Tactical', 'Co-op', 'Shooter', 'Simulation', 'Realistic', 'Open World', 'Singleplayer', 'War', 'First-Person']","Action, Strategy"
1615,70300,"['Pixel Graphics', 'Precision Platformer', 'Platformer', 'Indie', '2D Platformer', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Minimalist', 'Metroidvania', 'Puzzle', 'Open World', 'Space']","Action, Indie"
1616,607050,"['Turn-Based Tactics', 'Pixel Graphics', 'Turn-Based Strategy', 'Online Co-Op', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'Local Co-Op', 'Co-op Campaign', 'Controller', 'Strategy', 'Cute', 'Tactical RPG', 'PvP', 'Co-op', 'Tactical', 'Turn-Based', 'Female Protagonist', '2D', '4 Player Local']","Indie, Strategy"
1617,632350,"['Anime', 'JRPG', 'RPG', 'Female Protagonist', 'Cute', 'Hack and Slash', 'Action', 'Sexual Content', 'Action RPG', 'Multiplayer', 'Nudity', 'Fantasy', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Visual Novel', 'Adventure', 'Third Person', 'MMORPG', 'Open World']",RPG
1618,1178490,"['Horror', 'Adventure', 'Psychological Horror', 'Sexual Content', 'Indie', 'Multiplayer', 'Thriller', 'Puzzle', 'First-Person', 'Singleplayer', 'Dating Sim', 'Drama', 'Funny', 'Atmospheric', 'Dark', 'Nudity', 'Action', 'Walking Simulator', 'FPS', 'Co-op']","Adventure, Indie"
1619,341940,"['Gore', 'Violent', 'Action', 'Dark', 'Mature', 'Shooter', 'Villain Protagonist', 'Indie', 'Isometric', 'Singleplayer', 'Twin Stick Shooter', 'Open World', 'Psychological Horror', 'Horror', 'Top-Down Shooter', 'Dark Humor', 'Third-Person Shooter', 'Survival', 'Difficult', 'Dark Fantasy']","Action, Indie"
1620,17440,"['Simulation', 'Open World', 'Adventure', 'Singleplayer', 'God Game', 'Funny', 'Sandbox', 'Cute', 'Strategy', 'Character Customization', 'Aliens', 'Sci-fi', 'Space', 'Multiplayer', 'Action', 'Exploration', 'RPG', 'Family Friendly', 'Co-op', 'Horror']",Simulation
1621,503820,"['Indie', 'Adventure', 'Visual Novel', 'Detective', 'Mystery']","Adventure, Indie"
1622,332310,"['LEGO', 'Open World', 'Building', 'Sandbox', 'Adventure', 'Multiplayer', 'Exploration', 'Family Friendly', 'Singleplayer', 'Third Person', 'Funny', 'Early Access', 'Destruction', 'Co-op', 'Action', 'Simulation', 'Comedy', 'Casual', 'Walking Simulator', 'Voxel']",Adventure
1623,1455840,"['City Builder', 'Puzzle', 'Simulation', 'Indie', 'Strategy', 'Turn-Based Strategy', 'Relaxing', 'Open World', 'Sandbox', 'Turn-Based Tactics', 'Board Game', 'Singleplayer', 'Family Friendly', 'Controller', 'Casual', 'Minimalist', '3D', 'Procedural Generation', 'Stylized', 'Hand-drawn']","Casual, Indie, Simulation, Strategy"
1624,312280,"['Chess', 'Board Game', 'Multiplayer', 'Strategy', 'Free to Play', 'Casual', 'Singleplayer', 'Indie', 'Turn-Based Strategy', 'Family Friendly', 'Tabletop', 'Great Soundtrack', 'Turn-Based', 'Classic', 'Hentai']","Casual, Free to Play, Indie, Strategy"
1625,960990,"['Adventure', 'Choices Matter', 'Story Rich', 'Female Protagonist', 'Cinematic', 'Singleplayer', 'Emotional', 'Sci-fi', 'Dynamic Narration', 'Quick-Time Events', 'Third Person', 'Atmospheric', 'Narration', 'Horror', 'Great Soundtrack', 'Thriller', 'Violent', 'Beautiful', 'Co-op', 'Drama']","Action, Adventure"
1626,700600,"['Strategy', 'Base-Building', 'Villain Protagonist', 'Simulation', 'Building', 'Management', 'Singleplayer', 'Sandbox', 'Violent', 'Memes', 'Resource Management', 'Funny', 'Sequel', 'RTS', 'Cartoony', 'Great Soundtrack', 'Comedy', 'Crime', 'Co-op', 'Sexual Content']","Simulation, Strategy"
1627,745920,"['Creature Collector', 'MMORPG', 'Turn-Based Tactics', 'Character Customization', 'Collectathon', 'JRPG', 'Adventure', 'Anime', 'PvP', 'Exploration', 'Turn-Based Combat', 'Colorful', 'RPG', 'PvE', 'Cute', '3D', 'Third Person', 'Story Rich', 'Top-Down', 'Cartoony']","Adventure, Indie, Massively Multiplayer, RPG"
